,Name,ace_percent,break_point,fspw,average_rank
692,Michael Zhu,0.0410958904109589,0.5714285714285714,0.6360294117647058,605.6363636363636
693,Fernando Yamacita,0.0365296803652968,0.391304347826087,0.680672268907563,639.5714285714286
694,Rrezart Cungu,0.011428571428571429,0.52,0.59375,597.6666666666666
695,Yue Yuan,0.043329532497149374,0.48484848484848486,0.6224677716390423,380.0295857988166
697,Su Hao Zhong,0.10256410256410256,0.5555555555555556,0.734375,383.5
698,Kaito Uesugi,0.048554282596835786,0.5989010989010989,0.6785095320623917,596.5
699,Grega Zemlja,0.09051490514905149,0.5906183368869936,0.7191950464396285,271.57142857142856
700,Dalila Jakupovic,0.02138447971781305,0.5307760927743087,0.6151202749140894,259.19736842105266
701,Vaclav Safranek,0.048322293408622,0.5780346820809249,0.6757425742574258,285.6625
703,Andrei Vasilevski,0.0982335200344679,0.6096256684491979,0.7498144023756496,502.5348837209302
704,Misa Eguchi,0.00909090909090909,0.5310734463276836,0.5824295010845987,291.632183908046
706,Juan Lizariturry,0.03910614525139665,0.5945945945945946,0.6541666666666667,728.3333333333334
708,Anna Kalinskaya,0.03413755130643708,0.5284139100932994,0.6233683540273798,298.63837638376384
709,Gustavo De Oliveira Cruz Cruz,0.07964601769911504,0.42857142857142855,0.75,401.6
710,Ayla Aksu,0.05228758169934641,0.7,0.6477272727272727,591.2798165137615
711,Dhruv Sunish,0.05263157894736842,0.5333333333333333,0.6726190476190477,807.8333333333334
714,Yasmina Karimjanova,0.012195121951219513,0.5833333333333334,0.6521739130434783,117.39285714285714
715,Wilfredo Gonzalez,0.05223880597014925,0.6909090909090909,0.6936416184971098,594.3076923076923
716,Petra Krejsova,0.06896551724137931,0.6721311475409836,0.7182044887780549,643.9718309859155
719,Rajeev Ram,0.08371966184892282,0.6319702602230484,0.7495471014492754,114.12307692307692
720,Carol Zhao,0.02218430034129693,0.545045045045045,0.6,760.6593406593406
722,Chuhan Wang,0.06625891946992865,0.6019417475728155,0.6751592356687898,289.6
724,Damon Gooch,0.034807149576669805,0.5683453237410072,0.657556270096463,876.6470588235294
725,Simon Freund,0.058823529411764705,0.5909090909090909,0.6782608695652174,594.3333333333334
726,Amanda Carreras,0.014184397163120567,0.5769230769230769,0.5061728395061729,481.6105769230769
727,Daniel Smethurst,0.07470288624787776,0.5423728813559322,0.6822157434402333,427.77777777777777
728,Andre Miele,0.04286589099816289,0.6081871345029239,0.6656565656565656,820.3
729,Peter Kobelt,0.11833105335157319,0.5604395604395604,0.7494356659142212,381.16
731,Julian Lenz,0.07351615810480237,0.5832187070151307,0.7017657192075797,348.0967741935484
733,Tommy Haas,0.09674329501915709,0.7037037037037037,0.7398119122257053,169.4
734,Ivan Nedelko,0.040365744870651206,0.5681341719077568,0.6589176829268293,201.9915254237288
735,Frederik Nielsen,0.05359286571771566,0.605240174672489,0.6892836342457775,628.7637795275591
738,Karim Mohamed Maamoun,0.05174548155484031,0.6,0.6967554076539102,280.5138888888889
739,Marko Miladinovic,0.037578288100208766,0.6170212765957447,0.6413793103448275,309.55555555555554
740,Xinyun Han,0.013625932300631095,0.505795574288725,0.5864267820542017,223.7111111111111
742,Kelly Williford,0.020618556701030927,0.5714285714285714,0.6545454545454545,274.7671232876712
743,Matwe Middelkoop,0.08476736775015933,0.609375,0.7178051511758119,620.9473684210526
745,Maria Sakkari,0.03806379569840268,0.5539275539275539,0.6260787698101365,109.75483870967741
746,Cori Gauff,0.04526564079523756,0.5581854043392505,0.6561572700296736,72.10357142857143
747,Tara Moore,0.029861357980803412,0.5184049079754601,0.6274626865671642,342.5735294117647
748,Alejandro Davidovich Fokina,0.040097932535364526,0.5669125395152792,0.6559435747462584,260.88461538461536
749,Valeria Savinykh,0.02397105382180009,0.5652173913043478,0.6152787336545079,453.30196078431374
750,Sam Groth,0.13984704229748712,0.6282051282051282,0.7761270491803278,205.6039603960396
751,Alexios Halebian,0.06421404682274247,0.6424242424242425,0.6854054054054054,567.8620689655172
753,Lourdes Dominguez Lino,0.016175071360608945,0.43478260869565216,0.6068515497553018,94.73333333333333
754,Connor Farren,0.08476658476658476,0.671875,0.7127659574468085,299.5263157894737
756,Irina Falconi,0.023996852871754525,0.5513428120063191,0.6133922931143398,224.6689655172414
758,Mihaela Buzarnescu,0.02834410740924913,0.5527182866556837,0.6230202289477811,204.6404958677686
759,Vit Kopriva,0.03702000459875834,0.5426439232409381,0.6403893872876503,338.2068965517241
760,Ingrid Neel,0.057863501483679525,0.45652173913043476,0.7430555555555556,411.1794871794872
761,Scott Duncan,0.08490566037735849,0.5294117647058824,0.6086956521739131,573.0
763,Oscar Jose Gutierrez,0.03880704275961193,0.5422077922077922,0.6474863718958207,415.34615384615387
764,Mariana Duque Marino,0.016778523489932886,0.5149253731343284,0.6056612981942411,177.4965034965035
766,Indy De Vroome,0.028846153846153848,0.4,0.6333333333333333,365.59183673469386
767,Giovanni Fonio,0.06325878594249201,0.5902777777777778,0.6964285714285714,367.8965517241379
768,Konstantin Kravchuk,0.07948382270432018,0.634232121922626,0.7316811993269083,262.5950920245399
770,Mona Barthel,0.045574355922115464,0.5499243570347958,0.6583789858126141,133.86511627906978
771,Zdenek Kolar,0.0591338544913913,0.5593705293276109,0.6743024730500952,306.78006872852234
772,Nadia Podoroska,0.016215127404572465,0.504739336492891,0.5942648922686945,340.1139705882353
773,Hubert Hurkacz,0.07448500454407755,0.6141207815275311,0.7126373289142577,272.0127388535032
775,Antoine Cornut Chauvinc,0.030747728860936407,0.5606060606060606,0.6766004415011038,232.51612903225808
776,Paula Cristina Goncalves,0.03894080996884735,0.5277777777777778,0.6222222222222222,480.86131386861314
778,Kelsey Stevenson,0.041666666666666664,0.5333333333333333,0.6666666666666666,353.85714285714283
779,Fabrice Martin,0.1136986301369863,0.6585365853658537,0.7708779443254818,64.375
780,Calum Puttergill,0.04144282425172678,0.5416666666666666,0.6501240694789082,848.4166666666666
782,Benjamin Becker,0.07554833468724614,0.5689948892674617,0.6855929954895198,164.90588235294118
783,Constant Lestienne,0.05997699512515747,0.5714285714285714,0.6836498378879111,281.7829457364341
784,Felix Auger Aliassime,0.0774948266396385,0.6116941529235382,0.7126574685062987,170.4102564102564
785,Roman Blokhin,0.08943089430894309,0.6111111111111112,0.6451612903225806,776.5
786,Olukayode Alafia Damina Ayeni,0.07468879668049792,0.5675675675675675,0.714795008912656,438.86206896551727
787,Olga Fridman,0.017241379310344827,0.5357142857142857,0.6420454545454546,337.3076923076923
788,Bojana Jovanovski,0.0364963503649635,0.6470588235294118,0.6923076923076923,370.77272727272725
789,Peter Heller,0.035196687370600416,0.5483870967741935,0.6707000864304236,321.25
790,Maxime Teixeira,0.04562383612662942,0.504424778761062,0.6371428571428571,355.22727272727275
791,Lukasz Kubot,0.06451612903225806,0.38461538461538464,0.6838235294117647,592.1666666666666
792,Stefano Travaglia,0.0756080927483519,0.5983606557377049,0.7120863423537814,206.92164179104478
793,Vishnu Vardhan,0.11717557251908398,0.6363636363636364,0.7432762836185819,556.5
794,Ko Suzuki,0.08070866141732283,0.6666666666666666,0.7469512195121951,458.6
795,David Ferrer,0.040243036376548566,0.6026856240126383,0.6798476090383605,77.29139072847683
799,Philipp Kohlschreiber,0.07014997581035316,0.6251422070534699,0.7121850409347429,80.48995983935743
800,Tommy Paul,0.05928550087498399,0.5755182625863771,0.6973949337938975,262.15808823529414
802,Sidharth Rawat,0.06158833063209076,0.5656401944894651,0.6695008228195283,667.8829787234042
805,Elias Ymer,0.04641726852227542,0.5773327652322113,0.6769220366488606,236.72698412698412
806,Marcelo Tomas Barrios Vera,0.0449484254388961,0.5744975744975745,0.6753057331986986,399.63212435233163
808,Brandon Nakashima,0.08368200836820083,0.6222760290556901,0.7301228183581124,314.7068965517241
810,Yulia Putintseva,0.021795051681399374,0.529618082618862,0.6052482269503546,90.28178694158076
811,Christoph Negritu,0.06986899563318777,0.5862068965517241,0.6434782608695652,574.0
812,Edoardo Eremin,0.05794357129331566,0.6033755274261603,0.691513391416586,411.6455696202532
813,Zeke Clark,0.0391304347826087,0.5909090909090909,0.6794258373205742,291.7857142857143
814,Evgeny Karlovskiy,0.0853247118358167,0.5814843152257078,0.7040143128704014,382.6666666666667
815,Ema Burgic,0.005376344086021506,0.576271186440678,0.5852534562211982,660.6428571428571
817,Luca Vanni,0.10456936434501553,0.6232771822358346,0.7351668726823238,254.84913793103448
819,Roger Federer,0.08722366927135511,0.619793999104344,0.7285490577244992,48.21834061135371
820,Maria Fernanda Herazo Gonzalez,0.020316027088036117,0.5344827586206896,0.6212121212121212,648.2447257383966
821,Mateo Nicolas Martinez,0.045112781954887216,0.47058823529411764,0.6103896103896104,300.5
822,Risa Ozaki,0.02216216216216216,0.5289514866979655,0.6188228761799001,243.27727272727273
823,Anett Kontaveit,0.043647400820793436,0.5449459157030958,0.642614070421557,83.28571428571429
824,Isaac Frost,0.17346938775510204,0.625,0.7551020408163265,457.5
826,Katharina Lehnert,0.011363636363636364,0.4936708860759494,0.5882352941176471,501.73214285714283
827,Emilio Nava,0.058033780857514074,0.572972972972973,0.7077131258457375,544.6538461538462
829,Carlos Berlocq,0.03030112133047751,0.5505415162454874,0.6529233870967742,206.91079812206573
830,Carlos Gomez Herrera,0.0405168932561583,0.5868347338935574,0.677739430543572,370.1111111111111
832,Soon Woo Kwon,0.06799750467872738,0.5889542779538253,0.6875235298546796,272.86692015209127
833,Patrick Daciek,0.030959752321981424,0.5925925925925926,0.6490384615384616,852.0
836,Alison Van Uytvanck,0.04100897554936552,0.5639614855570839,0.635077616424637,133.39370078740157
837,Kaichi Uchida,0.07972945275671244,0.5703380588876772,0.698165455174801,319.34065934065933
838,Sanjar Fayziev,0.07939914163090128,0.5921787709497207,0.7146912704045423,261.52542372881356
840,Alen Avidzba,0.06330837304288632,0.6119402985074627,0.7027334851936219,333.72549019607845
841,Geronimo Barrios,0.014084507042253521,0.6206896551724138,0.6410256410256411,834.3333333333334
842,Jayden Court,0.08538899430740038,0.6666666666666666,0.725609756097561,804.0
843,Miriam Kolodziejova,0.02109704641350211,0.3,0.5379746835443038,716.2695652173913
844,Sanaz Marand,0.01854714064914992,0.423728813559322,0.632183908045977,423.6031746031746
845,Jack Findel Hawkins,0.03125,0.8125,0.7125,375.6666666666667
846,Naoki Nakagawa,0.05194805194805195,0.5794392523364486,0.643598615916955,485.4782608695652
847,Destanee Aiava,0.04013605442176871,0.6521739130434783,0.6631578947368421,368.05699481865287
848,Sara Tomic,0.058419243986254296,0.46875,0.6790123456790124,503.2637362637363
850,Thiago Agustin Tirante,0.03598346705567712,0.5258855585831063,0.6794489947877885,433.188679245283
851,Andy Murray,0.07320926966292135,0.5804020100502513,0.7070110162690596,99.28415300546447
852,Felix Gill,0.03125,0.5,0.65625,386.6666666666667
853,Nicolas Alvarez Varona,0.0796812749003984,0.5882352941176471,0.7611940298507462,351.6363636363636
854,Teymuraz Gabashvili,0.06846697662569264,0.5946317962835512,0.706468739841803,242.0566037735849
855,Andrea Arnaboldi,0.05658987080611092,0.619072988811934,0.6972522897585346,241.83067092651757
856,Mischa Zverev,0.061060349072604915,0.6075,0.6986910994764398,140.0810810810811
857,Laslo Djere,0.04214921610336406,0.5890909090909091,0.6811261320383253,159.21381578947367
860,Richel Hogenkamp,0.027076140287116118,0.5137085137085137,0.6114532019704434,262.6133828996283
863,Sorana Cirstea,0.02580224212586749,0.5330578512396694,0.6236336779911373,133.32222222222222
864,Dane Propoggia,0.07891156462585033,0.6,0.7202797202797203,865.5833333333334
865,Anna Blinkova,0.03338000147373075,0.5210374639769453,0.6148219210936563,237.76872964169382
867,Aqeel Khan,0.09183673469387756,0.6756756756756757,0.7739251040221914,1075.5
868,Nicolas Alberto Arreche,0.04790419161676647,0.5507246376811594,0.7068062827225131,808.3333333333334
869,Alexander Cozbinov,0.07179487179487179,0.42857142857142855,0.7142857142857143,248.36363636363637
871,Artem Strokan,0.013513513513513514,0.5555555555555556,0.5232558139534884,319.5
873,Martina Trevisan,0.01544036552702064,0.5117096018735363,0.5761006289308176,193.46280991735537
874,Jordi Arconada,0.06060606060606061,0.6935483870967742,0.7441860465116279,209.4
875,Barbora Stefkova,0.0314787701317716,0.5182926829268293,0.6139927623642943,444.35074626865674
876,Marine Partaud,0.006802721088435374,0.64,0.6153846153846154,609.6
877,Jesper De Jong,0.0597843841881738,0.5466666666666666,0.678938819707634,385.8837209302326
878,Luca Castelnuovo,0.09055118110236221,0.6470588235294118,0.7076023391812866,351.6
879,Cagla Buyukakcay,0.012302284710017574,0.5323645970937912,0.5971764705882353,234.4375
881,James Duckworth,0.0990407184406572,0.6358381502890174,0.7395870736086176,290.45089285714283
882,Franco Emanuel Egea,0.030797101449275364,0.43636363636363634,0.6576576576576577,862.7777777777778
883,Brandon Walkin,0.04216867469879518,0.66,0.7003154574132492,762.0
885,Maria Lourdes Carle,0.006024096385542169,0.41025641025641024,0.5773195876288659,645.8773006134969
886,Katherine Sebov,0.021711366538952746,0.558252427184466,0.6243496357960457,402.7277227722772
887,Kento Takeuchi,0.05848563968668407,0.580110497237569,0.6762649115590292,572.9242424242424
888,Daniel Evans,0.06631935201734038,0.601643598615917,0.7006506260741469,214.09059233449477
889,Dominik Koepfer,0.05662403136962001,0.6148111332007953,0.6862208019478049,272.2490272373541
890,Jason Kubler,0.07042004941757854,0.5712900096993211,0.7038000288975581,366.35820895522386
891,Ronnie Schneider,0.05219206680584551,0.6265822784810127,0.6961038961038961,626.2068965517242
892,Nikola Cacic,0.06733772995487677,0.5899581589958159,0.7235534774985388,427.65
893,Pei Chi Lee,0.021806853582554516,0.4155844155844156,0.5933147632311978,695.0622009569378
894,Matthew Dellavedova,0.03608247422680412,0.1111111111111111,0.7087378640776699,520.3636363636364
896,Pavel Tsoy,0.020618556701030927,0.5454545454545454,0.6935483870967742,85.07142857142857
897,Christian Seraphim,0.12121212121212122,0.7777777777777778,0.82,464.75
898,Gage Brymer,0.05325443786982249,0.5,0.649390243902439,357.1666666666667
900,Bogdan Borza,0.03597122302158273,0.6551724137931034,0.657608695652174,606.0
901,Steven Diez,0.04109506978973222,0.5676126878130217,0.6522705314009661,261.20754716981133
904,Dominik Suc,0.027093596059113302,0.5227272727272727,0.6634615384615384,1246.8
905,Zhaoxuan Yang,0.032432432432432434,0.5035971223021583,0.6399514268366727,263.55128205128204
907,Nick Kyrgios,0.15279350698376745,0.6306729264475743,0.775824830565279,60.198019801980195
908,Alastair Gray,0.029069767441860465,0.7,0.6915887850467289,110.0
911,Matija Pecotic,0.0577274388016076,0.5900383141762452,0.6907407407407408,307.6818181818182
912,Julia Goerges,0.06624576389211272,0.5910364145658263,0.6914236572590102,70.39682539682539
913,Aleksandre Metreveli,0.041968162083936326,0.5348837209302325,0.6805721096543504,225.46875
915,Andrew Harris,0.06259575399430947,0.5840286054827175,0.6886497743838945,377.03333333333336
916,Mick Lescure,0.04619565217391304,0.4965034965034965,0.6915032679738562,691.2380952380952
918,Nicolas Meister,0.046465645081562035,0.5631578947368421,0.6876595744680851,348.35714285714283
919,Aoxiong Wang,0.0440771349862259,0.48717948717948717,0.6465116279069767,569.5833333333334
921,Sofya Lansere,0.02097902097902098,0.5522388059701493,0.5859375,409.4153846153846
922,Nicolas Barrientos,0.04829621679635095,0.6054794520547945,0.6883996613039797,372.96875
923,Davide Galoppini,0.01809954751131222,0.5909090909090909,0.6264822134387352,545.2307692307693
924,Gianluca Mager,0.06290513270006931,0.5937898766482348,0.6904316450621408,318.3961038961039
926,Issei Okamura,0.05119047619047619,0.6233766233766234,0.7048543689320388,423.9130434782609
927,Kurumi Nara,0.0210402745168864,0.5154061624649859,0.5842604037906881,189.07168458781362
928,Jennifer Elie,0.058823529411764705,0.5263157894736842,0.6933333333333334,388.6666666666667
929,Mira Antonitsch,0.025806451612903226,0.6363636363636364,0.5376344086021505,714.5033112582781
933,Mats Moraing,0.10776545166402536,0.5876736111111112,0.7320024198427102,262.5420560747664
934,Andres Fernandez Canovas,0.027522935779816515,0.4642857142857143,0.5813953488372093,1391.3333333333333
935,Yosuke Watanuki,0.07031379711107422,0.5761421319796954,0.6833053691275168,377.78343949044586
936,Andrew Carter,0.05306603773584906,0.4936708860759494,0.6588983050847458,368.0
937,Danilo Petrovic,0.08968579234972678,0.5899005355776588,0.7098422572761609,313.58482142857144
938,Malek Jaziri,0.06280487804878049,0.6020565552699229,0.7112711438619996,166.71381578947367
939,Tommy Robredo,0.040649113037944475,0.5839357429718876,0.672785213511791,225.70491803278688
941,Hailey Baptiste,0.04407582938388625,0.5740740740740741,0.6727726894254787,391.56363636363636
942,Aryna Sabalenka,0.05473751600512164,0.5692141312184571,0.6537906610703043,120.58160237388724
944,Reilly Opelka,0.1637831603229527,0.6654099905749293,0.7917648907747917,200.9678714859438
945,Vladyslav Manafov,0.08763966480446927,0.5369458128078818,0.7127539503386005,397.76363636363635
946,Sofya Zhuk,0.014622733476311172,0.528052805280528,0.6037849203965154,338.0987654320988
947,Javier Barranco Cosano,0.027570361860999426,0.6268292682926829,0.6534116583822865,270.87142857142857
948,Noma Noha Akugue,0.0,0.45454545454545453,0.7051282051282052,424.28
949,John Millman,0.0643005396430054,0.5872576177285319,0.696507454445058,138.86805555555554
950,Chanel Simmonds,0.00684931506849315,0.6666666666666666,0.5614035087719298,506.3421052631579
951,Laurent Rochette,0.06160714285714286,0.6146788990825688,0.6942771084337349,427.22727272727275
952,Mahak Jain,0.03431372549019608,0.4375,0.631578947368421,573.4492753623189
953,Jo-Wilfried Tsonga,0.09620932233412623,0.63831308077198,0.7564134290192197,89.48223350253807
954,Christoffer Solberg,0.06532663316582915,0.5384615384615384,0.7461538461538462,740.5
956,Amandine Hesse,0.04405466041199266,0.5541284403669725,0.6449746926970354,309.7173144876325
957,Lucas Miedler,0.06269998476306567,0.6070549630844955,0.6923743500866552,363.40932642487047
958,Asia Muhammed,0.03379612714651078,0.56,0.6249256395002974,301.91701244813277
959,Evgeny Donskoy,0.0761488544563634,0.6372340425531915,0.7288649127992906,183.07407407407408
960,Paula Ormaechea,0.020028612303290415,0.5146198830409356,0.5968468468468469,488.82089552238807
961,Max Purcell,0.08107758062427146,0.6040028591851322,0.7069420035149385,315.793427230047
962,Natalia Vikhlyantseva,0.03430844451810723,0.5437100213219617,0.6267274922849859,177.53719008264463
964,Pavel Kotov,0.042451504076468936,0.607707509881423,0.6809314985634357,339.3703703703704
965,Daniel Nolan,0.03131115459882583,0.6415094339622641,0.6709886547811994,798.0588235294117
966,Jea Moon Lee,0.04046242774566474,0.4878048780487805,0.6736842105263158,446.6
967,Raul Isaias Rosas Zarur,0.05113636363636364,0.6666666666666666,0.7692307692307693,452.8333333333333
968,Patricia Maria Tig,0.02612118320610687,0.5480225988700564,0.6121862425752059,146.8923076923077
969,Trent Bryde,0.058823529411764705,0.4583333333333333,0.5853658536585366,580.0
970,Jan Mertl,0.07395898073337477,0.5266666666666666,0.700836820083682,341.6
971,Filip Peliwo,0.05521595350235495,0.5415094339622641,0.6723154072280824,293.8192771084337
972,Bowen Ouyang,0.07610993657505286,0.45454545454545453,0.6830985915492958,465.5
973,Jamie Loeb,0.049966836170683177,0.5179282868525896,0.6540650406504065,274.5226480836237
974,Ivan Sabanov,0.020202020202020204,0.5769230769230769,0.615686274509804,289.7894736842105
975,Jirat Navasirisomboon,0.02738095238095238,0.5303030303030303,0.6695501730103807,753.5
976,Kai Chen Chang,0.030837004405286344,0.4599483204134367,0.6186140617096612,316.74675324675326
977,Man Ying Maggie Ng,0.01694915254237288,0.5714285714285714,0.6102941176470589,409.87692307692305
979,Melisa Morales,0.04516129032258064,0.4838709677419355,0.6212121212121212,441.0326086956522
980,Lesley Kerkhove,0.042123629112662014,0.5536723163841808,0.6436988216496904,299.126213592233
983,Ann Li,0.030157342657342656,0.4979508196721312,0.6098670398880336,346.82022471910113
984,Alejandro Mendoza,0.06666666666666667,0.5263157894736842,0.6962025316455697,137.0
985,Beatriz Haddad Maia,0.03112797054557626,0.5541922290388548,0.639751552795031,391.55357142857144
987,Denys Molchanov,0.06418432421312487,0.6209150326797386,0.6922811853893867,572.15
988,Alexandre Aubriot,0.07692307692307693,0.7272727272727273,0.7222222222222222,436.6
989,Dmitry Popko,0.04910112359550562,0.5876174682144831,0.6772491756947715,276.8559670781893
990,Sander Gille,0.08012820512820513,0.6714285714285714,0.7280701754385965,721.7058823529412
991,Julia Middendorf,0.02247191011235955,0.6060606060606061,0.5625,573.8571428571429
992,Juan Monaco,0.041634835752482814,0.599250936329588,0.6710136336692353,89.4
993,Tyler Lu,0.028901734104046242,0.6,0.6808510638297872,189.14285714285714
994,Lucia Bronzetti,0.030959752321981424,0.5274725274725275,0.5943152454780362,559.197628458498
995,Christopher Diaz Figueroa,0.05812220566318927,0.5496688741721855,0.6671159029649596,654.4761904761905
996,Filip Cristian Jianu,0.0402072027627035,0.5037220843672456,0.6473126716359356,442.2758620689655
997,Calin Manda,0.017543859649122806,0.5555555555555556,0.6206896551724138,1199.5
998,Santiago Fa Rodriguez Taverna,0.012345679012345678,0.5362318840579711,0.5796178343949044,436.875
1000,Anne Schaefer,0.029850746268656716,0.5,0.5114942528735632,455.3176470588235
1002,Alex Marti Pujolras,0.030864197530864196,0.4473684210526316,0.6666666666666666,586.0
1003,Polina Kudermetova,0.007246376811594203,0.5625,0.5538461538461539,841.5348837209302
1004,Samantha Stosur,0.05008545738277476,0.5804943219772879,0.6465987200758474,68.97596153846153
1005,Mohamed Safwat,0.05462906532217852,0.5960469425571341,0.6996101187777677,253.89864864864865
1006,Heather Watson,0.05017278894150774,0.5685279187817259,0.6503008165019338,138.83712121212122
1007,Guilherme Clezar,0.061071778046393826,0.6024539877300613,0.691258073319385,268.3253968253968
1008,Peter Polansky,0.07859240227564691,0.5888463641334062,0.707578125,253.23493975903614
1009,Libor Salaba,0.010309278350515464,0.2857142857142857,0.5333333333333333,481.0
1010,Alexander Mannapov,0.032432432432432434,0.5384615384615384,0.6422018348623854,938.5
1012,Dominik Boehler,0.050505050505050504,0.5,0.6274509803921569,366.3333333333333
1014,Luca Nardi,0.04900459418070444,0.5833333333333334,0.689119170984456,255.4
1017,Yannick Hanfmann,0.06362867519028904,0.5929978118161926,0.6953233021553477,266.37307692307695
1018,Anastasia Pavlyuchenkova,0.034109129779894075,0.5521757498943811,0.6381251436011335,48.534615384615385
1019,Yanki Erel,0.008583690987124463,0.625,0.5947712418300654,225.0
1020,Beatrice Gumulya,0.029015544041450778,0.45147679324894513,0.6241438356164384,437.9569892473118
1022,Jing Jing Lu,0.023419955085017645,0.5690866510538641,0.6132478632478633,337.7908496732026
1023,Gustav Hansson,0.0449438202247191,0.36363636363636365,0.6304347826086957,215.66666666666666
1024,Oscar Otte,0.07071310420878515,0.5730042016806722,0.7063980313749616,284.2291666666667
1025,Maria Jose Portillo Ramirez,0.056338028169014086,0.5,0.6176470588235294,694.0392156862745
1026,Tim Smyczek,0.07074141048824593,0.5933977455716586,0.7120361328125,209.4928229665072
1027,Tung Lin Wu,0.08054788919554329,0.574739281575898,0.701247537754432,409.55194805194805
1029,Maxime Hamou,0.059222846441947564,0.5534246575342465,0.6917549167927383,301.50704225352115
1030,Jakub Paul,0.06859205776173286,0.7666666666666667,0.7397260273972602,617.3333333333334
1031,Belinda Bencic,0.052298761208728554,0.5522107243650047,0.6599614449752745,103.44150943396227
1033,Michael Quintero,0.02564102564102564,0.4375,0.5657894736842105,173.16666666666666
1034,Mathilde Johansson,0.008771929824561403,0.3333333333333333,0.6607142857142857,121.71428571428571
1035,Giovanni Lapentti,0.055456171735241505,0.5168539325842697,0.6981981981981982,239.96666666666667
1036,Garrett Johns,0.042483660130718956,0.7307692307692307,0.7393939393939394,368.4
1037,Pascal Meis,0.056179775280898875,0.6086956521739131,0.7267441860465116,280.0
1038,Tigre Hank,0.059782608695652176,0.46153846153846156,0.680327868852459,130.4
1039,Markus Eriksson,0.0491156462585034,0.5966620305980529,0.6700634057971014,447.99029126213594
1040,Hugo Voljacques,0.06787330316742081,0.6086956521739131,0.6776859504132231,881.3333333333334
1041,Denis Matsukevitch,0.0605296343001261,0.5421686746987951,0.6843783209351754,689.258064516129
1042,Marc Polmans,0.05399331566209519,0.5869047619047619,0.6702330220328225,257.96311475409834
1043,Patrik Fabian,0.08798882681564246,0.6190476190476191,0.758130081300813,462.3
1044,Alexei Popyrin,0.08333333333333333,0.5963488843813387,0.7218566601458296,248.68421052631578
1045,Benjamin Hannestad,0.015384615384615385,0.5555555555555556,0.7105263157894737,639.25
1046,Frank Moser,0.0814111261872456,0.703125,0.7410071942446043,608.6363636363636
1047,Timofey Skatov,0.03349282296650718,0.5657894736842105,0.6377309840996992,415.3157894736842
1048,Marvin Moeller,0.050706972208678695,0.5957446808510638,0.6675126903553299,713.9642857142857
1049,Pablo Andujar,0.03364660305617333,0.5731303772336201,0.6473490934128988,196.47252747252747
1050,Hiroyasu Ehara,0.036305392418579815,0.5873015873015873,0.6464174454828661,547.1034482758621
1051,Silvia Soler Espinosa,0.027003783969728242,0.5587808417997098,0.6303418803418803,218.89005235602093
1052,Victor Estrella,0.0545790934320074,0.5974178403755869,0.6910205434062293,182.24675324675326
1053,Shuai Zhang,0.030196594955851506,0.5376432078559739,0.6191025049946212,110.33550488599349
1056,Francis Casey Alcantara,0.10837438423645321,0.3684210526315789,0.6428571428571429,756.1666666666666
1058,Ante Pavic,0.10876345708823826,0.6308900523560209,0.7437584345479082,339.515923566879
1059,Madison Keys,0.05060430898581188,0.5756951596292482,0.664024034048235,53.61395348837209
1060,Shilin Xu,0.03456669912366115,0.5068493150684932,0.6424050632911392,329.76666666666665
1061,Simon Navarro,0.008771929824561403,0.3333333333333333,0.7301587301587301,289.5
1063,Mitchell Krueger,0.0633795635325311,0.5946825827455237,0.6911913601079986,237.19031141868513
1064,Lucas Gomez,0.0591910555738244,0.5980066445182725,0.6693548387096774,392.5064935064935
1065,Erik Crepaldi,0.05676392572944297,0.5787878787878787,0.694273127753304,572.280701754386
1066,Zihao Xia,0.07983082209886333,0.6160714285714286,0.6930650684931506,550.5844155844156
1067,Ying Ying Duan,0.045207956600361664,0.5411499436302142,0.6308617234468938,145.6602564102564
1070,Chompoothip Jandakate,0.029411764705882353,0.2727272727272727,0.48484848484848486,588.8684210526316
1071,Laura Pigossi,0.028409090909090908,0.568,0.6215827338129496,532.0652173913044
1073,Aziz Dougaz,0.05214723926380368,0.5570175438596491,0.6980392156862745,377.73333333333335
1076,Dragos Dima,0.02774367787871348,0.5448717948717948,0.6345177664974619,357.71875
1077,Roberto Carballes Baena,0.03762060109668911,0.5683355886332883,0.6638012838403572,202.77864583333334
1078,Yecong He,0.05332745702952843,0.5918367346938775,0.6598500340831629,436.24590163934425
1079,Riccardo Maiga,0.07887323943661972,0.5588235294117647,0.705,534.8333333333334
1080,Ryan Nijboer,0.08130081300813008,0.4,0.75,7.571428571428571
1081,Tomas Machac,0.06339825386165211,0.5949367088607594,0.6959666812801403,341.5
1083,Luis Valero,0.10909090909090909,0.5,0.6904761904761905,280.3333333333333
1084,Donald Young,0.0636921435240763,0.5951048951048951,0.6994860079954311,157.11467889908258
1085,Yannick Jankovits,0.06443298969072164,0.5919282511210763,0.7142857142857143,356.9047619047619
1086,Pedja Krstin,0.06394989174141665,0.5719814241486069,0.6901888772298006,240.03813559322035
1087,Ergi Kirkin,0.037602382725241995,0.6,0.6715039577836411,338.1219512195122
1088,Tadeas Paroulek,0.0472972972972973,0.7,0.6075949367088608,1050.0
1092,Vivien Juhaszova,0.0,0.4666666666666667,0.5862068965517241,451.9808917197452
1093,Francisco Cabral,0.041379310344827586,0.6129032258064516,0.6781609195402298,219.76923076923077
